index,Duration,Total stops,Price,Average Price Per Airlines,Source_NRT,Source_TPE,Destination_NRT,Destination_TPE
1301,215,0.0,432.0,505.3943396226415,0,0,0,1
1302,205,0.0,438.0,408.04664179104475,0,0,0,1
1303,215,0.0,540.0,505.3943396226415,0,0,0,1
1304,220,0.0,541.0,505.3943396226415,0,0,0,1
1313,220,0.0,231.0,395.2901069518717,0,0,0,1
1314,205,0.0,277.0,395.2901069518717,0,0,0,1
1316,215,0.0,326.0,505.3943396226415,0,0,0,1
1317,205,0.0,538.0,505.3943396226415,0,0,0,1
1318,205,0.0,345.0,408.04664179104475,0,0,0,1
1319,215,0.0,538.0,505.3943396226415,0,0,0,1
1320,220,0.0,345.0,408.04664179104475,0,0,0,1
1322,220,0.0,538.0,505.3943396226415,0,0,0,1
11,355,1.0,459.0,433.1111111111111,0,0,0,1
12,580,1.0,257.0,211.75057736720555,0,0,0,1
13,490,1.0,285.0,310.8181818181818,0,0,0,1
14,385,1.0,332.0,433.1111111111111,0,0,0,1
25,355,1.0,384.0,433.1111111111111,0,0,0,1
27,465,1.0,239.0,316.2,0,0,0,1
28,410,1.0,348.0,433.1111111111111,0,0,0,1
29,485,1.0,252.0,316.2,0,0,0,1
30,565,1.0,245.0,316.2,0,0,0,1
31,490,1.0,298.0,310.8181818181818,0,0,0,1
42,335,1.0,321.0,433.1111111111111,0,0,0,1
43,400,1.0,299.0,433.1111111111111,0,0,0,1
44,440,1.0,298.0,433.1111111111111,0,0,0,1
45,460,1.0,295.0,433.1111111111111,0,0,0,1
46,375,1.0,314.0,333.0,0,0,0,1
58,355,1.0,461.0,433.1111111111111,0,0,0,1
59,345,1.0,461.0,433.1111111111111,0,0,0,1
61,375,1.0,461.0,433.1111111111111,0,0,0,1
62,465,1.0,328.0,316.2,0,0,0,1
63,405,1.0,461.0,433.1111111111111,0,0,0,1
73,355,1.0,459.0,433.1111111111111,0,0,0,1
74,345,1.0,459.0,433.1111111111111,0,0,0,1
75,500,1.0,304.0,433.1111111111111,0,0,0,1
76,375,1.0,459.0,433.1111111111111,0,0,0,1
77,405,1.0,459.0,433.1111111111111,0,0,0,1
78,465,1.0,293.0,316.2,0,0,0,1
79,385,1.0,362.0,433.1111111111111,0,0,0,1
89,355,1.0,387.0,433.1111111111111,0,0,0,1
91,485,1.0,273.0,316.2,0,0,0,1
92,385,1.0,480.0,433.1111111111111,0,0,0,1
93,375,1.0,459.0,433.1111111111111,0,0,0,1
94,565,1.0,354.0,326.79487179487177,0,0,0,1
95,565,1.0,267.0,316.2,0,0,0,1
106,465,1.0,255.0,316.2,0,0,0,1
107,385,1.0,291.0,433.1111111111111,0,0,0,1
109,565,1.0,305.0,326.79487179487177,0,0,0,1
110,385,1.0,371.0,433.1111111111111,0,0,0,1
111,500,1.0,288.0,433.1111111111111,0,0,0,1
122,355,1.0,459.0,433.1111111111111,0,0,0,1
123,345,1.0,461.0,433.1111111111111,0,0,0,1
125,385,1.0,356.0,433.1111111111111,0,0,0,1
126,375,1.0,461.0,433.1111111111111,0,0,0,1
127,500,1.0,288.0,433.1111111111111,0,0,0,1
137,380,1.0,470.0,433.1111111111111,0,0,0,1
139,385,1.0,480.0,433.1111111111111,0,0,0,1
143,505,1.0,480.0,433.1111111111111,0,0,0,1
152,380,1.0,469.0,433.1111111111111,0,0,0,1
153,385,1.0,480.0,433.1111111111111,0,0,0,1
154,385,1.0,367.0,433.1111111111111,0,0,0,1
155,390,1.0,407.0,433.1111111111111,0,0,0,1
156,440,1.0,461.0,433.1111111111111,0,0,0,1
158,460,1.0,479.0,433.1111111111111,0,0,0,1
159,465,1.0,461.0,433.1111111111111,0,0,0,1
167,385,1.0,325.0,433.1111111111111,0,0,0,1
169,465,1.0,338.0,316.2,0,0,0,1
170,350,1.0,461.0,433.1111111111111,0,0,0,1
171,385,1.0,406.0,433.1111111111111,0,0,0,1
172,515,1.0,325.0,433.1111111111111,0,0,0,1
174,420,1.0,406.0,433.1111111111111,0,0,0,1
182,335,1.0,349.0,433.1111111111111,0,0,0,1
183,400,1.0,331.0,433.1111111111111,0,0,0,1
184,370,1.0,332.0,333.0,0,0,0,1
185,385,1.0,325.0,433.1111111111111,0,0,0,1
186,305,1.0,452.0,505.3943396226415,0,0,0,1
187,360,1.0,409.0,505.3943396226415,0,0,0,1
189,395,1.0,359.0,505.3943396226415,0,0,0,1
190,355,1.0,405.0,433.1111111111111,0,0,0,1
191,380,1.0,390.0,433.1111111111111,0,0,0,1
202,345,1.0,461.0,433.1111111111111,0,0,0,1
203,375,1.0,461.0,433.1111111111111,0,0,0,1
204,380,1.0,470.0,433.1111111111111,0,0,0,1
205,385,1.0,480.0,433.1111111111111,0,0,0,1
207,440,1.0,461.0,433.1111111111111,0,0,0,1
218,465,1.0,287.0,316.2,0,0,0,1
219,495,1.0,274.0,310.8181818181818,0,0,0,1
220,380,1.0,470.0,433.1111111111111,0,0,0,1
221,385,1.0,387.0,433.1111111111111,0,0,0,1
223,385,1.0,480.0,433.1111111111111,0,0,0,1
234,370,1.0,258.0,333.0,0,0,0,1
235,335,1.0,340.0,433.1111111111111,0,0,0,1
236,400,1.0,319.0,433.1111111111111,0,0,0,1
237,420,1.0,304.0,333.0,0,0,0,1
238,395,1.0,300.0,505.3943396226415,0,0,0,1
239,330,1.0,388.0,505.3943396226415,0,0,0,1
250,345,1.0,461.0,433.1111111111111,0,0,0,1
251,355,1.0,461.0,433.1111111111111,0,0,0,1
252,405,1.0,341.0,433.1111111111111,0,0,0,1
253,375,1.0,461.0,433.1111111111111,0,0,0,1
254,490,1.0,278.0,310.8181818181818,0,0,0,1
255,355,1.0,405.0,433.1111111111111,0,0,0,1
264,335,1.0,377.0,433.1111111111111,0,0,0,1
265,420,1.0,310.0,333.0,0,0,0,1
266,360,1.0,369.0,505.3943396226415,0,0,0,1
267,410,1.0,334.0,310.8181818181818,0,0,0,1
268,400,1.0,356.0,433.1111111111111,0,0,0,1
269,375,1.0,341.0,333.0,0,0,0,1
270,390,1.0,337.0,433.1111111111111,0,0,0,1
271,410,1.0,344.0,433.1111111111111,0,0,0,1
279,370,1.0,292.0,333.0,0,0,0,1
280,315,1.0,404.0,333.0,0,0,0,1
281,360,1.0,369.0,505.3943396226415,0,0,0,1
282,420,1.0,316.0,333.0,0,0,0,1
283,360,1.0,393.0,333.0,0,0,0,1
284,410,1.0,350.0,310.8181818181818,0,0,0,1
285,395,1.0,329.0,505.3943396226415,0,0,0,1
286,380,1.0,359.0,433.1111111111111,0,0,0,1
294,345,1.0,459.0,433.1111111111111,0,0,0,1
296,375,1.0,459.0,433.1111111111111,0,0,0,1
297,385,1.0,362.0,433.1111111111111,0,0,0,1
300,355,1.0,432.0,433.1111111111111,0,0,0,1
301,500,1.0,322.0,433.1111111111111,0,0,0,1
302,465,1.0,383.0,316.2,0,0,0,1
312,345,1.0,461.0,433.1111111111111,0,0,0,1
313,375,1.0,459.0,433.1111111111111,0,0,0,1
314,380,1.0,470.0,433.1111111111111,0,0,0,1
315,385,1.0,480.0,433.1111111111111,0,0,0,1
318,355,1.0,432.0,433.1111111111111,0,0,0,1
328,375,1.0,459.0,433.1111111111111,0,0,0,1
329,385,1.0,480.0,433.1111111111111,0,0,0,1
331,465,1.0,306.0,316.2,0,0,0,1
332,420,1.0,483.0,361.3519553072626,0,0,0,1
333,385,1.0,432.0,433.1111111111111,0,0,0,1
334,455,1.0,403.0,433.1111111111111,0,0,0,1
344,385,1.0,480.0,433.1111111111111,0,0,0,1
347,500,1.0,322.0,433.1111111111111,0,0,0,1
348,490,1.0,296.0,310.8181818181818,0,0,0,1
349,485,1.0,294.0,316.2,0,0,0,1
350,410,1.0,397.0,433.1111111111111,0,0,0,1
360,355,1.0,298.0,433.1111111111111,0,0,0,1
361,370,1.0,281.0,333.0,0,0,0,1
362,360,1.0,368.0,505.3943396226415,0,0,0,1
364,420,1.0,324.0,333.0,0,0,0,1
365,345,1.0,447.0,433.1111111111111,0,0,0,1
366,360,1.0,400.0,333.0,0,0,0,1
377,345,1.0,459.0,433.1111111111111,0,0,0,1
378,355,1.0,374.0,433.1111111111111,0,0,0,1
379,385,1.0,368.0,433.1111111111111,0,0,0,1
380,390,1.0,389.0,433.1111111111111,0,0,0,1
381,495,1.0,320.0,310.8181818181818,0,0,0,1
382,485,1.0,365.0,316.2,0,0,0,1
393,355,1.0,357.0,433.1111111111111,0,0,0,1
394,500,1.0,273.0,433.1111111111111,0,0,0,1
395,385,1.0,387.0,433.1111111111111,0,0,0,1
396,465,1.0,334.0,316.2,0,0,0,1
397,395,1.0,485.0,505.3943396226415,0,0,0,1
408,355,1.0,374.0,433.1111111111111,0,0,0,1
410,345,1.0,490.0,433.1111111111111,0,0,0,1
412,375,1.0,490.0,433.1111111111111,0,0,0,1
414,385,1.0,509.0,433.1111111111111,0,0,0,1
424,335,1.0,281.0,433.1111111111111,0,0,0,1
425,355,1.0,308.0,433.1111111111111,0,0,0,1
426,315,1.0,459.0,505.3943396226415,0,0,0,1
427,400,1.0,281.0,433.1111111111111,0,0,0,1
428,440,1.0,280.0,433.1111111111111,0,0,0,1
429,360,1.0,386.0,333.0,0,0,0,1
430,460,1.0,277.0,433.1111111111111,0,0,0,1
441,355,1.0,316.0,433.1111111111111,0,0,0,1
442,355,1.0,461.0,433.1111111111111,0,0,0,1
443,345,1.0,461.0,433.1111111111111,0,0,0,1
444,385,1.0,306.0,433.1111111111111,0,0,0,1
446,445,1.0,307.0,433.1111111111111,0,0,0,1
457,355,1.0,315.0,433.1111111111111,0,0,0,1
458,345,1.0,461.0,433.1111111111111,0,0,0,1
459,355,1.0,461.0,433.1111111111111,0,0,0,1
461,420,2.0,354.0,433.1111111111111,0,0,0,1
473,355,1.0,327.0,433.1111111111111,0,0,0,1
474,380,1.0,319.0,433.1111111111111,0,0,0,1
475,380,1.0,470.0,433.1111111111111,0,0,0,1
476,385,1.0,480.0,433.1111111111111,0,0,0,1
478,440,1.0,319.0,433.1111111111111,0,0,0,1
490,360,1.0,344.0,433.1111111111111,0,0,0,1
491,390,1.0,330.0,433.1111111111111,0,0,0,1
492,385,1.0,344.0,433.1111111111111,0,0,0,1
494,500,1.0,292.0,433.1111111111111,0,0,0,1
506,355,1.0,461.0,433.1111111111111,0,0,0,1
507,360,1.0,372.0,433.1111111111111,0,0,0,1
508,375,1.0,461.0,433.1111111111111,0,0,0,1
510,385,1.0,371.0,433.1111111111111,0,0,0,1
519,370,1.0,328.0,333.0,0,0,0,1
522,355,1.0,350.0,433.1111111111111,0,0,0,1
524,380,1.0,326.0,433.1111111111111,0,0,0,1
525,450,1.0,311.0,505.3943396226415,0,0,0,1
526,385,1.0,412.0,433.1111111111111,0,0,0,1
537,335,1.0,339.0,433.1111111111111,0,0,0,1
539,360,1.0,364.0,433.1111111111111,0,0,0,1
540,355,1.0,372.0,333.0,0,0,0,1
541,355,1.0,356.0,433.1111111111111,0,0,0,1
542,370,1.0,334.0,333.0,0,0,0,1
555,525,2.0,484.0,505.3943396226415,0,0,0,1
568,335,1.0,282.0,433.1111111111111,0,0,0,1
569,400,1.0,276.0,433.1111111111111,0,0,0,1
570,440,1.0,275.0,433.1111111111111,0,0,0,1
571,360,1.0,341.0,433.1111111111111,0,0,0,1
572,385,1.0,295.0,433.1111111111111,0,0,0,1
573,460,1.0,272.0,433.1111111111111,0,0,0,1
574,420,1.0,305.0,333.0,0,0,0,1
584,355,1.0,296.0,433.1111111111111,0,0,0,1
587,490,1.0,258.0,310.8181818181818,0,0,0,1
588,500,1.0,262.0,433.1111111111111,0,0,0,1
590,385,1.0,480.0,433.1111111111111,0,0,0,1
601,500,1.0,261.0,433.1111111111111,0,0,0,1
603,390,1.0,350.0,433.1111111111111,0,0,0,1
604,355,1.0,461.0,433.1111111111111,0,0,0,1
606,355,1.0,397.0,433.1111111111111,0,0,0,1
618,355,1.0,381.0,433.1111111111111,0,0,0,1
620,385,1.0,407.0,433.1111111111111,0,0,0,1
621,465,1.0,398.0,316.2,0,0,0,1
622,500,1.0,381.0,433.1111111111111,0,0,0,1
633,500,1.0,274.0,433.1111111111111,0,0,0,1
635,380,1.0,470.0,433.1111111111111,0,0,0,1
636,465,1.0,338.0,316.2,0,0,0,1
637,355,1.0,421.0,433.1111111111111,0,0,0,1
638,385,1.0,480.0,433.1111111111111,0,0,0,1
649,355,1.0,306.0,433.1111111111111,0,0,0,1
650,345,1.0,461.0,433.1111111111111,0,0,0,1
651,355,1.0,358.0,433.1111111111111,0,0,0,1
652,355,1.0,461.0,433.1111111111111,0,0,0,1
653,375,1.0,461.0,433.1111111111111,0,0,0,1
664,385,1.0,295.0,433.1111111111111,0,0,0,1
668,345,1.0,461.0,433.1111111111111,0,0,0,1
669,355,1.0,461.0,433.1111111111111,0,0,0,1
670,485,1.0,290.0,316.2,0,0,0,1
681,580,1.0,215.0,211.75057736720555,0,0,0,1
682,345,1.0,461.0,433.1111111111111,0,0,0,1
683,355,1.0,461.0,433.1111111111111,0,0,0,1
684,500,1.0,244.0,433.1111111111111,0,0,0,1
686,375,1.0,461.0,433.1111111111111,0,0,0,1
697,355,1.0,274.0,433.1111111111111,0,0,0,1
698,345,1.0,461.0,433.1111111111111,0,0,0,1
699,375,1.0,461.0,433.1111111111111,0,0,0,1
701,440,1.0,461.0,433.1111111111111,0,0,0,1
702,465,1.0,461.0,433.1111111111111,0,0,0,1
716,345,1.0,474.0,433.1111111111111,0,0,0,1
727,500,1.0,459.0,433.1111111111111,0,0,0,1
761,375,1.0,461.0,433.1111111111111,0,0,0,1
763,345,1.0,461.0,433.1111111111111,0,0,0,1
764,355,1.0,456.0,433.1111111111111,0,0,0,1
766,440,1.0,461.0,433.1111111111111,0,0,0,1
777,355,1.0,490.0,433.1111111111111,0,0,0,1
778,385,1.0,317.0,433.1111111111111,0,0,0,1
779,345,1.0,474.0,433.1111111111111,0,0,0,1
780,380,1.0,470.0,433.1111111111111,0,0,0,1
781,375,1.0,490.0,433.1111111111111,0,0,0,1
782,500,1.0,291.0,433.1111111111111,0,0,0,1
796,355,1.0,459.0,433.1111111111111,0,0,0,1
798,345,1.0,474.0,433.1111111111111,0,0,0,1
808,355,1.0,315.0,433.1111111111111,0,0,0,1
811,345,1.0,461.0,433.1111111111111,0,0,0,1
812,355,1.0,461.0,433.1111111111111,0,0,0,1
813,375,1.0,461.0,433.1111111111111,0,0,0,1
814,380,1.0,470.0,433.1111111111111,0,0,0,1
826,345,1.0,461.0,433.1111111111111,0,0,0,1
827,355,1.0,461.0,433.1111111111111,0,0,0,1
828,375,1.0,461.0,433.1111111111111,0,0,0,1
829,380,1.0,470.0,433.1111111111111,0,0,0,1
830,440,1.0,461.0,433.1111111111111,0,0,0,1
840,345,1.0,461.0,433.1111111111111,0,0,0,1
842,355,1.0,378.0,433.1111111111111,0,0,0,1
843,375,1.0,461.0,433.1111111111111,0,0,0,1
844,380,1.0,470.0,433.1111111111111,0,0,0,1
846,440,1.0,461.0,433.1111111111111,0,0,0,1
857,345,1.0,461.0,433.1111111111111,0,0,0,1
858,355,1.0,461.0,433.1111111111111,0,0,0,1
860,375,1.0,461.0,433.1111111111111,0,0,0,1
861,380,1.0,470.0,433.1111111111111,0,0,0,1
862,355,1.0,395.0,433.1111111111111,0,0,0,1
873,355,1.0,334.0,433.1111111111111,0,0,0,1
876,460,1.0,477.0,433.1111111111111,0,0,0,1
877,485,1.0,354.0,316.2,0,0,0,1
878,485,1.0,361.0,433.1111111111111,0,0,0,1
889,345,1.0,461.0,433.1111111111111,0,0,0,1
891,375,1.0,461.0,433.1111111111111,0,0,0,1
893,360,1.0,422.0,433.1111111111111,0,0,0,1
894,380,1.0,470.0,433.1111111111111,0,0,0,1
906,385,1.0,334.0,433.1111111111111,0,0,0,1
907,345,1.0,474.0,433.1111111111111,0,0,0,1
908,345,1.0,422.0,433.1111111111111,0,0,0,1
909,500,1.0,257.0,433.1111111111111,0,0,0,1
921,355,1.0,334.0,433.1111111111111,0,0,0,1
926,375,1.0,422.0,433.1111111111111,0,0,0,1
937,345,1.0,461.0,433.1111111111111,0,0,0,1
938,375,1.0,461.0,433.1111111111111,0,0,0,1
939,380,1.0,470.0,433.1111111111111,0,0,0,1
942,370,1.0,442.0,433.1111111111111,0,0,0,1
953,345,1.0,461.0,433.1111111111111,0,0,0,1
954,385,1.0,334.0,433.1111111111111,0,0,0,1
955,355,1.0,429.0,433.1111111111111,0,0,0,1
970,355,1.0,514.0,433.1111111111111,0,0,0,1
973,585,1.0,301.0,433.1111111111111,0,0,0,1
974,455,1.0,474.0,433.1111111111111,0,0,0,1
986,345,1.0,461.0,433.1111111111111,0,0,0,1
987,355,1.0,334.0,433.1111111111111,0,0,0,1
990,380,1.0,470.0,433.1111111111111,0,0,0,1
1001,355,1.0,461.0,433.1111111111111,0,0,0,1
1003,345,1.0,461.0,433.1111111111111,0,0,0,1
1004,375,1.0,461.0,433.1111111111111,0,0,0,1
1006,385,1.0,334.0,433.1111111111111,0,0,0,1
1017,345,1.0,461.0,433.1111111111111,0,0,0,1
1018,380,1.0,470.0,433.1111111111111,0,0,0,1
1020,375,1.0,490.0,433.1111111111111,0,0,0,1
1021,385,1.0,334.0,433.1111111111111,0,0,0,1
1033,355,1.0,334.0,433.1111111111111,0,0,0,1
1034,355,1.0,461.0,433.1111111111111,0,0,0,1
1035,345,1.0,461.0,433.1111111111111,0,0,0,1
1036,375,1.0,461.0,433.1111111111111,0,0,0,1
1037,405,1.0,461.0,433.1111111111111,0,0,0,1
1052,345,1.0,478.0,433.1111111111111,0,0,0,1
1053,360,1.0,334.0,433.1111111111111,0,0,0,1
1100,345,1.0,461.0,433.1111111111111,0,0,0,1
1101,375,1.0,461.0,433.1111111111111,0,0,0,1
1116,345,1.0,474.0,433.1111111111111,0,0,0,1
1117,460,1.0,477.0,433.1111111111111,0,0,0,1
1130,345,1.0,461.0,433.1111111111111,0,0,0,1
1132,355,1.0,490.0,433.1111111111111,0,0,0,1
1133,500,1.0,274.0,433.1111111111111,0,0,0,1
1134,380,1.0,470.0,433.1111111111111,0,0,0,1
1146,345,1.0,461.0,433.1111111111111,0,0,0,1
1147,355,1.0,461.0,433.1111111111111,0,0,0,1
1150,375,1.0,461.0,433.1111111111111,0,0,0,1
1162,385,1.0,315.0,433.1111111111111,0,0,0,1
1164,345,1.0,490.0,433.1111111111111,0,0,0,1
1165,355,1.0,490.0,433.1111111111111,0,0,0,1
1166,385,1.0,356.0,433.1111111111111,0,0,0,1
1178,355,1.0,377.0,433.1111111111111,0,0,0,1
1180,490,1.0,378.0,310.8181818181818,0,0,0,1
1181,505,1.0,376.0,433.1111111111111,0,0,0,1
1182,500,1.0,381.0,433.1111111111111,0,0,0,1
1191,335,1.0,323.0,433.1111111111111,0,0,0,1
1194,330,1.0,372.0,505.3943396226415,0,0,0,1
1195,400,1.0,323.0,433.1111111111111,0,0,0,1
1196,355,1.0,375.0,505.3943396226415,0,0,0,1
1197,355,1.0,357.0,433.1111111111111,0,0,0,1
1198,440,1.0,322.0,433.1111111111111,0,0,0,1
1210,345,1.0,461.0,433.1111111111111,0,0,0,1
1212,375,1.0,461.0,433.1111111111111,0,0,0,1
1213,345,1.0,423.0,433.1111111111111,0,0,0,1
1214,380,1.0,470.0,433.1111111111111,0,0,0,1
1226,345,1.0,461.0,433.1111111111111,0,0,0,1
1227,355,1.0,461.0,433.1111111111111,0,0,0,1
1228,385,1.0,334.0,433.1111111111111,0,0,0,1
1230,375,1.0,461.0,433.1111111111111,0,0,0,1
1243,345,1.0,474.0,433.1111111111111,0,0,0,1
1244,440,1.0,416.0,433.1111111111111,0,0,0,1
1245,490,1.0,348.0,310.8181818181818,0,0,0,1
1258,345,1.0,461.0,433.1111111111111,0,0,0,1
1259,355,1.0,461.0,433.1111111111111,0,0,0,1
1260,375,1.0,461.0,433.1111111111111,0,0,0,1
1261,380,1.0,470.0,433.1111111111111,0,0,0,1
1275,385,1.0,334.0,433.1111111111111,0,0,0,1
1276,500,1.0,273.0,433.1111111111111,0,0,0,1
1277,390,1.0,386.0,433.1111111111111,0,0,0,1
1278,440,1.0,416.0,433.1111111111111,0,0,0,1
1291,355,1.0,461.0,433.1111111111111,0,0,0,1
1294,465,1.0,485.0,316.2,0,0,0,1
1305,345,1.0,413.0,505.3943396226415,0,0,0,1
1306,355,1.0,310.0,433.1111111111111,0,0,0,1
1307,335,1.0,354.0,433.1111111111111,0,0,0,1
1308,305,1.0,385.0,505.3943396226415,0,0,0,1
1309,320,1.0,411.0,433.1111111111111,0,0,0,1
1310,315,1.0,436.0,433.1111111111111,0,0,0,1
1325,355,1.0,360.0,433.1111111111111,0,0,0,1
1326,345,1.0,494.0,433.1111111111111,0,0,0,1
11,355,1.0,459.0,484.0853658536585,0,0,0,1
12,580,1.0,257.0,236.0,0,0,0,1
13,490,1.0,285.0,328.56962025316454,0,0,0,1
14,385,1.0,332.0,345.1095890410959,0,0,0,1
25,355,1.0,384.0,345.1095890410959,0,0,0,1
27,465,1.0,239.0,344.06666666666666,0,0,0,1
28,410,1.0,348.0,328.56962025316454,0,0,0,1
29,485,1.0,252.0,345.1095890410959,0,0,0,1
30,565,1.0,245.0,345.1095890410959,0,0,0,1
31,490,1.0,298.0,328.56962025316454,0,0,0,1
42,335,1.0,321.0,301.82758620689657,0,0,0,1
43,400,1.0,299.0,301.82758620689657,0,0,0,1
44,440,1.0,298.0,301.82758620689657,0,0,0,1
45,460,1.0,295.0,301.82758620689657,0,0,0,1
46,375,1.0,314.0,328.56962025316454,0,0,0,1
58,355,1.0,461.0,484.0853658536585,0,0,0,1
59,345,1.0,461.0,484.0853658536585,0,0,0,1
61,375,1.0,461.0,484.0853658536585,0,0,0,1
62,465,1.0,328.0,344.06666666666666,0,0,0,1
63,405,1.0,461.0,484.0853658536585,0,0,0,1
73,355,1.0,459.0,484.0853658536585,0,0,0,1
74,345,1.0,459.0,484.0853658536585,0,0,0,1
75,500,1.0,304.0,328.56962025316454,0,0,0,1
76,375,1.0,459.0,484.0853658536585,0,0,0,1
77,405,1.0,459.0,484.0853658536585,0,0,0,1
78,465,1.0,293.0,344.06666666666666,0,0,0,1
79,385,1.0,362.0,345.1095890410959,0,0,0,1
89,355,1.0,387.0,345.1095890410959,0,0,0,1
91,485,1.0,273.0,345.1095890410959,0,0,0,1
92,385,1.0,480.0,484.0853658536585,0,0,0,1
93,375,1.0,459.0,484.0853658536585,0,0,0,1
94,565,1.0,354.0,329.5,0,0,0,1
95,565,1.0,267.0,345.1095890410959,0,0,0,1
106,465,1.0,255.0,344.06666666666666,0,0,0,1
107,385,1.0,291.0,345.1095890410959,0,0,0,1
109,565,1.0,305.0,329.5,0,0,0,1
110,385,1.0,371.0,345.1095890410959,0,0,0,1
111,500,1.0,288.0,328.56962025316454,0,0,0,1
122,355,1.0,459.0,484.0853658536585,0,0,0,1
123,345,1.0,461.0,484.0853658536585,0,0,0,1
125,385,1.0,356.0,345.1095890410959,0,0,0,1
126,375,1.0,461.0,484.0853658536585,0,0,0,1
127,500,1.0,288.0,328.56962025316454,0,0,0,1
137,380,1.0,470.0,484.0853658536585,0,0,0,1
139,385,1.0,480.0,484.0853658536585,0,0,0,1
143,505,1.0,480.0,484.0853658536585,0,0,0,1
152,380,1.0,469.0,484.0853658536585,0,0,0,1
153,385,1.0,480.0,484.0853658536585,0,0,0,1
154,385,1.0,367.0,345.1095890410959,0,0,0,1
155,390,1.0,407.0,345.1095890410959,0,0,0,1
156,440,1.0,461.0,484.0853658536585,0,0,0,1
158,460,1.0,479.0,484.0853658536585,0,0,0,1
159,465,1.0,461.0,484.0853658536585,0,0,0,1
167,385,1.0,325.0,345.1095890410959,0,0,0,1
169,465,1.0,338.0,344.06666666666666,0,0,0,1
170,350,1.0,461.0,423.75,0,0,0,1
171,385,1.0,406.0,345.1095890410959,0,0,0,1
172,515,1.0,325.0,345.1095890410959,0,0,0,1
174,420,1.0,406.0,345.1095890410959,0,0,0,1
182,335,1.0,349.0,301.82758620689657,0,0,0,1
183,400,1.0,331.0,301.82758620689657,0,0,0,1
184,370,1.0,332.0,328.56962025316454,0,0,0,1
185,385,1.0,325.0,345.1095890410959,0,0,0,1
186,305,1.0,452.0,361.3181818181818,0,0,0,1
187,360,1.0,409.0,361.3181818181818,0,0,0,1
189,395,1.0,359.0,328.56962025316454,0,0,0,1
190,355,1.0,405.0,345.1095890410959,0,0,0,1
191,380,1.0,390.0,328.56962025316454,0,0,0,1
202,345,1.0,461.0,484.0853658536585,0,0,0,1
203,375,1.0,461.0,484.0853658536585,0,0,0,1
204,380,1.0,470.0,484.0853658536585,0,0,0,1
205,385,1.0,480.0,484.0853658536585,0,0,0,1
207,440,1.0,461.0,484.0853658536585,0,0,0,1
218,465,1.0,287.0,344.06666666666666,0,0,0,1
219,495,1.0,274.0,328.56962025316454,0,0,0,1
220,380,1.0,470.0,484.0853658536585,0,0,0,1
221,385,1.0,387.0,345.1095890410959,0,0,0,1
223,385,1.0,480.0,484.0853658536585,0,0,0,1
234,370,1.0,258.0,328.56962025316454,0,0,0,1
235,335,1.0,340.0,301.82758620689657,0,0,0,1
236,400,1.0,319.0,301.82758620689657,0,0,0,1
237,420,1.0,304.0,361.3181818181818,0,0,0,1
238,395,1.0,300.0,328.56962025316454,0,0,0,1
239,330,1.0,388.0,423.75,0,0,0,1
250,345,1.0,461.0,484.0853658536585,0,0,0,1
251,355,1.0,461.0,484.0853658536585,0,0,0,1
252,405,1.0,341.0,345.1095890410959,0,0,0,1
253,375,1.0,461.0,484.0853658536585,0,0,0,1
254,490,1.0,278.0,328.56962025316454,0,0,0,1
255,355,1.0,405.0,345.1095890410959,0,0,0,1
264,335,1.0,377.0,301.82758620689657,0,0,0,1
265,420,1.0,310.0,361.3181818181818,0,0,0,1
266,360,1.0,369.0,361.3181818181818,0,0,0,1
267,410,1.0,334.0,361.3181818181818,0,0,0,1
268,400,1.0,356.0,301.82758620689657,0,0,0,1
269,375,1.0,341.0,328.56962025316454,0,0,0,1
270,390,1.0,337.0,345.1095890410959,0,0,0,1
271,410,1.0,344.0,328.56962025316454,0,0,0,1
279,370,1.0,292.0,328.56962025316454,0,0,0,1
280,315,1.0,404.0,423.75,0,0,0,1
281,360,1.0,369.0,361.3181818181818,0,0,0,1
282,420,1.0,316.0,361.3181818181818,0,0,0,1
283,360,1.0,393.0,361.3181818181818,0,0,0,1
284,410,1.0,350.0,361.3181818181818,0,0,0,1
285,395,1.0,329.0,328.56962025316454,0,0,0,1
286,380,1.0,359.0,328.56962025316454,0,0,0,1
294,345,1.0,459.0,484.0853658536585,0,0,0,1
296,375,1.0,459.0,484.0853658536585,0,0,0,1
297,385,1.0,362.0,345.1095890410959,0,0,0,1
300,355,1.0,432.0,345.1095890410959,0,0,0,1
301,500,1.0,322.0,328.56962025316454,0,0,0,1
302,465,1.0,383.0,344.06666666666666,0,0,0,1
312,345,1.0,461.0,484.0853658536585,0,0,0,1
313,375,1.0,459.0,484.0853658536585,0,0,0,1
314,380,1.0,470.0,484.0853658536585,0,0,0,1
315,385,1.0,480.0,484.0853658536585,0,0,0,1
318,355,1.0,432.0,345.1095890410959,0,0,0,1
328,375,1.0,459.0,484.0853658536585,0,0,0,1
329,385,1.0,480.0,484.0853658536585,0,0,0,1
331,465,1.0,306.0,344.06666666666666,0,0,0,1
332,420,1.0,483.0,483.0,0,0,0,1
333,385,1.0,432.0,345.1095890410959,0,0,0,1
334,455,1.0,403.0,344.06666666666666,0,0,0,1
344,385,1.0,480.0,484.0853658536585,0,0,0,1
347,500,1.0,322.0,328.56962025316454,0,0,0,1
348,490,1.0,296.0,328.56962025316454,0,0,0,1
349,485,1.0,294.0,345.1095890410959,0,0,0,1
